Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_61_373,VGND,li1,177.7900,179.5200,0.000002
FILLER_61_370,VGND,li1,176.4100,179.5200,0.000002
FILLER_61_367,VGND,li1,175.0300,179.5200,0.000002
FILLER_61_364,VGND,li1,173.6500,179.5200,0.000002
FILLER_61_361,VGND,li1,172.2700,179.5200,0.000002
FILLER_61_358,VGND,li1,170.8900,179.5200,0.000002
FILLER_61_355,VGND,li1,169.5100,179.5200,0.000002
FILLER_61_352,VGND,li1,168.1300,179.5200,0.000002
FILLER_61_349,VGND,li1,166.7500,179.5200,0.000002
FILLER_61_346,VGND,li1,165.3700,179.5200,0.000002
FILLER_61_343,VGND,li1,163.9900,179.5200,0.000002
FILLER_61_340,VGND,li1,162.6100,179.5200,0.000002
FILLER_61_337,VGND,li1,161.2300,179.5200,0.000002
FILLER_61_335,VGND,li1,159.8500,179.5200,0.000002
FILLER_61_332,VGND,li1,158.9300,179.5200,0.000002
FILLER_61_329,VGND,li1,157.5500,179.5200,0.000002
FILLER_61_326,VGND,li1,156.1700,179.5200,0.000002
FILLER_61_323,VGND,li1,154.7900,179.5200,0.000002
FILLER_61_320,VGND,li1,153.4100,179.5200,0.000002
FILLER_61_317,VGND,li1,152.0300,179.5200,0.000002
FILLER_61_314,VGND,li1,150.6500,179.5200,0.000002
FILLER_61_311,VGND,li1,149.2700,179.5200,0.000002
FILLER_61_308,VGND,li1,147.8900,179.5200,0.000002
FILLER_61_305,VGND,li1,146.5100,179.5200,0.000002
FILLER_61_302,VGND,li1,145.1300,179.5200,0.000002
FILLER_61_299,VGND,li1,143.7500,179.5200,0.000002
FILLER_61_296,VGND,li1,142.3700,179.5200,0.000002
FILLER_61_293,VGND,li1,140.9900,179.5200,0.000002
FILLER_61_290,VGND,li1,139.6100,179.5200,0.000002
FILLER_61_287,VGND,li1,138.2300,179.5200,0.000002
FILLER_61_284,VGND,li1,136.8500,179.5200,0.000002
FILLER_61_281,VGND,li1,135.4700,179.5200,0.000002
FILLER_61_279,VGND,li1,134.0900,179.5200,0.000002
FILLER_61_276,VGND,li1,133.1700,179.5200,0.000002
FILLER_61_273,VGND,li1,131.7900,179.5200,0.000002
FILLER_61_270,VGND,li1,130.4100,179.5200,0.000002
FILLER_61_267,VGND,li1,129.0300,179.5200,0.000002
FILLER_61_264,VGND,li1,127.6500,179.5200,0.000002
